time,node-i,node-j
2467,108,111
2467,108,235
2467,111,235
2467,115,214
2467,119,214
2467,122,234
2467,136,179
2467,138,220
2467,138,223
2467,149,230
2467,163,171
2467,163,202
2467,170,177
2467,170,197
2467,177,197
2467,194,207
2467,197,201
2468,0,94
2468,2,28
2468,6,48
2468,9,179
2468,15,61
2468,47,97
2468,48,235
2468,55,177
2468,56,133
2468,56,177
2468,56,210
2468,62,194
2468,68,82
2468,80,87
2468,80,227
2468,82,163
2468,82,202
2468,82,228
2468,87,227
2468,88,222
2468,97,200
2468,98,99
2468,98,112
2468,99,112
2468,104,108
2468,104,111
2468,104,113
2468,108,235
2468,111,113
2468,111,235
2468,115,214
2468,119,214
2468,122,162
2468,130,237
2468,133,210
2468,138,223
2468,149,230
2468,154,204
2468,170,177
2468,171,202
2468,197,201
2469,2,28
2469,9,19
2469,15,61
2469,19,25
2469,25,179
2469,35,114
2469,55,170
2469,55,177
2469,55,197
2469,68,82
2469,72,122
2469,80,87
2469,80,227
2469,82,228
2469,87,227
2469,98,99
2469,98,112
2469,99,112
2469,104,108
2469,108,111
2469,111,113
2469,115,203
2469,115,214
2469,122,234
2469,130,237
2469,130,241
2469,138,223
2469,149,230
2469,163,171
2469,163,202
2469,170,177
2469,170,197
2469,171,202
2469,177,197
2469,201,232
2469,237,241
2470,2,28
2470,9,179
2470,15,61
2470,48,235
2470,51,119
2470,55,170
2470,55,197
2470,72,122
2470,78,220
2470,80,87
2470,80,227
2470,82,228
2470,83,90
2470,87,227
2470,98,99
2470,98,112
2470,99,112
2470,104,108
2470,104,111
2470,108,111
2470,108,113
2470,108,235
2470,111,235
2470,115,119
2470,115,203
2470,115,214
2470,131,132
2470,138,223
2470,162,220
2470,171,202
2470,177,232
2470,194,222
2470,203,214
2471,0,94
2471,2,28
2471,8,61
2471,47,97
2471,48,235
2471,51,119
2471,52,198
2471,55,170
2471,55,177
2471,55,232
2471,56,210
2471,61,112
2471,62,149
2471,62,194
2471,68,202
2471,68,228
2471,72,78
2471,72,122
2471,72,220
2471,80,87
2471,82,228
2471,83,118
2471,83,237
2471,98,112
2471,99,112
2471,104,108
2471,104,111
2471,108,111
2471,108,113
2471,108,235
2471,111,113
2471,111,235
2471,122,220
2471,131,132
2471,138,223
2471,170,197
2471,170,232
2471,171,202
2471,194,222
2471,197,201
2471,202,228
2471,220,234
2472,2,28
2472,8,61
2472,13,16
2472,13,97
2472,15,99
2472,32,41
2472,51,119
2472,55,197
2472,56,210
2472,62,194
2472,68,82
2472,68,228
2472,72,122
2472,72,220
2472,80,87
2472,82,171
2472,82,228
2472,90,194
2472,98,99
2472,98,112
2472,99,112
2472,104,108
2472,104,111
2472,104,235
2472,108,111
2472,108,235
2472,111,235
2472,115,214
2472,118,237
2472,131,132
2472,133,177
2472,133,232
2472,136,179
2472,163,202
2472,197,201
2472,204,207
2473,2,28
2473,32,41
2473,33,203
2473,55,56
2473,55,170
2473,55,177
2473,56,210
2473,62,237
2473,68,82
2473,68,171
2473,68,228
2473,72,122
2473,72,138
2473,78,162
2473,80,227
2473,82,228
2473,83,222
2473,83,237
2473,83,241
2473,86,114
2473,88,116
2473,98,99
2473,98,112
2473,99,112
2473,104,108
2473,104,111
2473,108,111
2473,108,113
2473,108,235
2473,111,113
2473,111,235
2473,115,119
2473,115,203
2473,115,214
2473,124,138
2473,159,181
2473,222,237
2474,2,28
2474,6,48
2474,8,15
2474,32,41
2474,41,70
2474,47,97
2474,55,133
2474,55,170
2474,56,210
2474,58,223
2474,62,241
2474,68,82
2474,72,220
2474,80,87
2474,80,227
2474,83,90
2474,83,130
2474,83,237
2474,87,220
2474,87,227
2474,98,99
2474,104,108
2474,104,111
2474,108,111
2474,108,113
2474,108,235
2474,111,235
2474,115,203
2474,115,214
2474,124,138
2474,130,194
2474,130,222
2474,130,237
2474,133,170
2474,133,177
2474,162,234
2474,163,202
2474,168,223
2474,170,177
2474,170,197
2474,194,222
2474,194,237
2474,194,241
2474,222,237
2474,227,234
2475,2,28
2475,8,15
2475,20,71
2475,26,27
2475,30,34
2475,30,86
2475,32,41
2475,34,86
2475,47,97
2475,48,235
2475,51,203
2475,53,97
2475,55,133
2475,55,170
2475,55,177
2475,56,210
2475,68,82
2475,72,122
2475,80,227
2475,82,228
2475,83,237
2475,87,227
2475,97,200
2475,98,99
2475,104,111
2475,104,113
2475,108,111
2475,108,113
2475,108,235
2475,111,235
2475,113,235
2475,115,119
2475,115,203
2475,116,223
2475,124,138
2475,130,222
2475,133,170
2475,136,179
2475,158,232
2475,163,171
2475,168,223
2475,170,177
2475,171,202
2475,193,198
2475,201,232
2475,220,234
2476,8,15
2476,11,34
2476,13,16
2476,20,71
2476,30,34
2476,34,114
2476,47,97
2476,48,235
2476,51,115
2476,51,203
2476,51,214
2476,53,97
2476,53,200
2476,55,170
2476,55,197
2476,56,80
2476,56,210
2476,78,237
2476,80,227
2476,82,228
2476,87,227
2476,98,99
2476,98,112
2476,99,112
2476,104,108
2476,104,111
2476,104,113
2476,104,235
2476,108,111
2476,108,235
2476,111,235
2476,115,203
2476,115,214
2476,116,223
2476,122,162
2476,124,138
2476,130,222
2476,131,223
2476,133,177
2476,158,170
2476,163,171
2476,170,197
2476,170,201
2476,171,202
2476,222,241
2477,0,94
2477,8,15
2477,13,16
2477,30,34
2477,32,41
2477,34,114
2477,36,193
2477,51,115
2477,51,119
2477,51,203
2477,53,200
2477,55,170
2477,56,80
2477,56,210
2477,78,237
2477,80,87
2477,80,210
2477,80,227
2477,82,228
2477,87,227
2477,98,99
2477,104,108
2477,104,111
2477,104,113
2477,104,235
2477,108,111
2477,108,113
2477,108,235
2477,111,235
2477,115,119
2477,115,203
2477,118,202
2477,118,220
2477,124,138
2477,130,170
2477,130,222
2477,163,202
2477,181,204
2477,209,211
2477,220,234
2477,237,241
2478,6,48
2478,13,16
2478,16,30
2478,30,34
2478,47,97
2478,48,104
2478,55,170
2478,56,80
2478,56,210
2478,68,228
2478,78,220
2478,80,210
2478,80,227
2478,82,228
2478,87,227
2478,98,99
2478,98,112
2478,104,108
2478,104,113
2478,104,235
2478,108,111
2478,108,235
2478,111,235
2478,116,223
2478,118,220
2478,122,237
2478,124,138
2478,130,222
2478,133,170
2478,133,197
2478,149,230
2478,159,181
2478,170,177
2478,237,241
2479,0,94
2479,6,48
2479,9,23
2479,13,16
2479,20,71
2479,23,25
2479,25,179
2479,34,114
2479,36,52
2479,36,208
2479,47,97
2479,47,200
2479,48,104
2479,55,122
2479,55,170
2479,56,210
2479,68,163
2479,78,220
2479,80,87
2479,82,228
2479,83,90
2479,87,227
2479,98,99
2479,98,112
2479,104,108
2479,104,111
2479,108,111
2479,108,235
2479,111,235
2479,115,214
2479,116,223
2479,116,234
2479,118,223
2479,122,170
2479,124,138
2479,130,149
2479,149,154
2479,149,230
2479,163,171
2479,170,177
2479,197,220
2479,222,230
2480,2,28
2480,6,48
2480,8,99
2480,9,19
2480,13,16
2480,13,53
2480,13,200
2480,15,112
2480,16,97
2480,16,200
2480,19,23
2480,19,25
2480,30,34
2480,34,114
2480,36,160
2480,48,235
2480,53,97
2480,53,200
2480,55,177
2480,56,210
2480,62,194
2480,78,158
2480,87,227
2480,97,200
2480,98,99
2480,98,112
2480,104,111
2480,104,235
2480,108,235
2480,111,113
2480,111,235
2480,115,203
2480,115,214
2480,119,203
2480,119,214
2480,122,170
2480,124,138
2480,130,204
2480,130,222
2480,130,230
2480,149,230
2480,163,171
2480,170,177
2480,171,202
2480,201,232
2480,204,230
2480,222,230
2480,222,241
2481,2,28
2481,9,19
2481,9,23
2481,13,16
2481,13,97
2481,16,53
2481,16,97
2481,19,179
2481,23,25
2481,41,70
2481,48,235
2481,53,97
2481,55,56
2481,55,210
2481,56,210
2481,62,194
2481,68,163
2481,72,237
2481,78,237
2481,82,228
2481,83,90
2481,98,99
2481,108,111
2481,108,235
2481,111,235
2481,115,203
2481,118,194
2481,119,214
2481,124,138
2481,130,209
2481,133,177
2481,149,230
2481,158,170
2481,158,220
2481,163,171
2481,170,234
2481,171,202
2481,177,220
2481,194,223
2481,197,234
2481,201,232
2481,220,234
2481,222,241
2482,6,108
2482,9,23
2482,13,16
2482,13,53
2482,13,97
2482,13,200
2482,16,53
2482,16,200
2482,28,71
2482,30,34
2482,33,203
2482,48,235
2482,51,115
2482,51,203
2482,53,97
2482,53,200
2482,55,56
2482,55,163
2482,55,210
2482,56,68
2482,56,210
2482,62,194
2482,68,82
2482,68,210
2482,72,237
2482,78,220
2482,83,90
2482,98,99
2482,108,111
2482,108,113
2482,108,235
2482,111,235
2482,115,203
2482,115,214
2482,124,138
2482,130,209
2482,133,197
2482,149,230
2482,171,202
2482,198,208
2482,201,232
2482,210,234
2482,220,234
2482,222,241
2483,6,48
2483,6,108
2483,13,16
2483,16,53
2483,16,97
2483,28,71
2483,32,70
2483,51,115
2483,55,170
2483,55,194
2483,56,210
2483,62,194
2483,65,116
2483,68,82
2483,68,228
2483,82,228
2483,88,116
2483,88,175
2483,98,99
2483,108,111
2483,108,235
2483,113,235
2483,114,136
2483,115,119
2483,116,175
2483,118,175
2483,124,138
2483,138,237
2483,162,234
2483,163,177
2483,170,197
2483,171,202
2483,175,223
2483,194,197
2483,222,241
2484,2,28
2484,6,48
2484,6,108
2484,15,61
2484,16,112
2484,23,25
2484,28,94
2484,32,41
2484,35,114
2484,36,52
2484,47,112
2484,48,235
2484,52,193
2484,53,97
2484,53,112
2484,53,200
2484,56,133
2484,56,210
2484,62,194
2484,65,116
2484,68,82
2484,82,171
2484,82,202
2484,83,90
2484,87,227
2484,88,118
2484,88,131
2484,90,211
2484,98,99
2484,104,113
2484,108,111
2484,108,113
2484,111,235
2484,115,214
2484,118,131
2484,124,138
2484,131,132
2484,131,197
2484,132,148
2484,132,223
2484,133,210
2484,193,198
2484,209,211
2484,220,234
2484,222,237
2484,222,241
2485,2,28
2485,6,48
2485,6,235
2485,8,112
2485,13,97
2485,15,61
2485,16,112
2485,32,41
2485,35,114
2485,47,97
2485,48,108
2485,48,235
2485,53,200
2485,55,133
2485,55,158
2485,55,170
2485,56,80
2485,56,210
2485,62,80
2485,62,194
2485,62,232
2485,68,82
2485,68,171
2485,68,202
2485,68,228
2485,78,122
2485,78,162
2485,78,222
2485,78,237
2485,80,227
2485,82,171
2485,82,228
2485,83,209
2485,83,211
2485,87,227
2485,97,200
2485,98,99
2485,104,111
2485,104,235
2485,108,111
2485,111,113
2485,111,235
2485,114,136
2485,115,214
2485,118,148
2485,118,175
2485,122,237
2485,124,138
2485,130,211
2485,133,177
2485,158,197
2485,162,234
2485,163,171
2485,171,202
2485,193,198
2485,194,241
2485,201,232
2485,202,228
2485,209,211
2485,222,237
2486,2,28
2486,6,48
2486,6,108
2486,6,111
2486,6,235
2486,13,16
2486,16,98
2486,16,112
2486,32,41
2486,32,70
2486,33,203
2486,35,114
2486,36,160
2486,36,198
2486,47,97
2486,48,108
2486,48,235
2486,56,210
2486,62,131
2486,62,194
2486,62,204
2486,68,241
2486,80,228
2486,83,209
2486,86,114
2486,87,227
2486,88,223
2486,90,209
2486,98,99
2486,108,111
2486,108,235
2486,111,113
2486,115,203
2486,118,175
2486,122,237
2486,124,138
2486,130,211
2486,133,177
2486,133,197
2486,158,170
2486,162,237
2486,170,177
2486,171,202
2486,177,197
2486,193,208
2486,209,211
2486,222,237
2486,222,241
2487,0,94
2487,6,48
2487,6,108
2487,6,235
2487,8,30
2487,15,53
2487,15,112
2487,16,112
2487,26,32
2487,28,71
2487,28,94
2487,35,114
2487,47,53
2487,47,97
2487,55,132
2487,56,210
2487,62,194
2487,68,82
2487,68,241
2487,82,228
2487,83,90
2487,83,211
2487,86,114
2487,88,223
2487,98,99
2487,104,111
2487,108,111
2487,111,235
2487,124,138
2487,133,177
2487,133,197
2487,133,234
2487,158,170
2487,158,197
2487,170,177
2487,175,223
2487,193,208
2487,194,204
2487,220,234
2487,222,241
2488,2,94
2488,6,48
2488,6,104
2488,8,15
2488,8,61
2488,13,16
2488,15,97
2488,16,98
2488,16,112
2488,16,200
2488,26,32
2488,35,114
2488,56,210
2488,62,194
2488,68,82
2488,68,228
2488,72,122
2488,72,237
2488,78,220
2488,82,228
2488,83,90
2488,83,211
2488,87,227
2488,98,99
2488,104,111
2488,104,235
2488,111,235
2488,122,237
2488,124,138
2488,131,241
2488,158,170
2488,158,177
2488,170,177
2488,170,234
2488,171,202
2488,193,198
2488,193,208
2488,197,234
2488,222,241
2489,2,94
2489,6,48
2489,6,104
2489,6,235
2489,13,16
2489,15,98
2489,15,112
2489,16,112
2489,16,193
2489,19,179
2489,25,179
2489,28,94
2489,32,70
2489,35,114
2489,41,70
2489,47,97
2489,52,198
2489,55,232
2489,55,237
2489,56,210
2489,62,194
2489,72,170
2489,72,177
2489,72,237
2489,78,122
2489,90,211
2489,98,99
2489,98,112
2489,104,113
2489,108,111
2489,111,235
2489,118,175
2489,122,158
2489,122,162
2489,124,138
2489,130,211
2489,131,148
2489,149,230
2489,154,157
2489,154,181
2489,158,170
2489,162,170
2489,162,234
2489,162,237
2489,170,177
2489,197,201
2489,201,234
2489,222,241
2490,6,48
2490,13,97
2490,15,99
2490,16,112
2490,16,208
2490,23,25
2490,23,179
2490,25,179
2490,35,114
2490,47,200
2490,55,177
2490,56,210
2490,58,116
2490,58,168
2490,62,194
2490,62,204
2490,68,82
2490,78,122
2490,78,162
2490,82,228
2490,97,200
2490,113,235
2490,115,214
2490,122,237
2490,124,138
2490,130,211
2490,131,132
2490,131,148
2490,132,148
2490,133,158
2490,149,230
2490,158,210
2490,159,181
2490,177,210
2490,193,208
2490,194,204
2490,197,201
2490,222,241
2491,6,48
2491,13,97
2491,15,61
2491,15,98
2491,15,99
2491,16,97
2491,16,98
2491,16,99
2491,16,200
2491,23,25
2491,23,179
2491,28,94
2491,35,114
2491,36,52
2491,48,219
2491,52,193
2491,52,208
2491,54,219
2491,55,170
2491,56,133
2491,56,158
2491,56,177
2491,56,210
2491,58,116
2491,58,168
2491,62,194
2491,62,204
2491,72,138
2491,72,197
2491,78,122
2491,80,227
2491,82,228
2491,86,114
2491,97,200
2491,98,99
2491,99,112
2491,104,111
2491,104,235
2491,108,111
2491,108,113
2491,108,235
2491,111,235
2491,115,203
2491,115,214
2491,124,138
2491,131,132
2491,133,177
2491,133,210
2491,158,210
2491,159,181
2491,163,227
2491,170,197
2491,177,210
2491,193,208
2491,194,204
2491,220,228
2491,222,241
2492,6,48
2492,16,99
2492,16,112
2492,16,208
2492,23,25
2492,23,179
2492,28,94
2492,33,203
2492,35,114
2492,36,52
2492,36,208
2492,47,200
2492,51,203
2492,54,160
2492,55,122
2492,55,197
2492,56,197
2492,56,210
2492,62,133
2492,62,194
2492,68,202
2492,68,228
2492,72,197
2492,78,162
2492,80,227
2492,82,228
2492,87,227
2492,104,108
2492,104,111
2492,104,235
2492,108,111
2492,108,235
2492,111,235
2492,115,203
2492,118,175
2492,122,138
2492,124,138
2492,124,170
2492,131,132
2492,131,148
2492,133,177
2492,149,222
2492,149,230
2492,149,241
2492,170,197
2492,171,202
2492,193,208
2492,194,204
2492,222,230
2492,222,241
2492,230,241
2493,2,94
2493,6,48
2493,8,99
2493,15,99
2493,16,112
2493,16,200
2493,19,179
2493,28,94
2493,33,203
2493,35,114
2493,47,200
2493,56,158
2493,72,197
2493,72,201
2493,78,162
2493,82,228
2493,87,227
2493,104,108
2493,104,235
2493,108,111
2493,108,113
2493,108,235
2493,111,235
2493,132,148
2493,132,194
2493,148,175
2493,154,171
2493,222,227
2493,222,241
2494,2,94
2494,6,48
2494,8,15
2494,8,99
2494,13,97
2494,19,179
2494,28,94
2494,35,114
2494,47,53
2494,48,104
2494,48,235
2494,55,133
2494,55,158
2494,55,177
2494,61,99
2494,62,194
2494,68,202
2494,68,228
2494,82,228
2494,83,162
2494,83,223
2494,98,99
2494,104,108
2494,104,111
2494,104,235
2494,108,111
2494,108,235
2494,111,235
2494,115,203
2494,115,214
2494,118,223
2494,130,211
2494,131,132
2494,131,148
2494,131,175
2494,138,220
2494,149,222
2494,149,230
2494,158,177
2494,163,176
2494,170,228
2494,177,220
2494,201,232
2494,222,241
2495,2,28
2495,2,94
2495,6,48
2495,8,15
2495,13,16
2495,16,112
2495,19,179
2495,26,41
2495,30,34
2495,34,114
2495,47,97
2495,47,200
2495,51,115
2495,55,82
2495,55,197
2495,62,194
2495,68,171
2495,68,202
2495,68,228
2495,82,202
2495,82,228
2495,88,131
2495,90,211
2495,98,99
2495,104,108
2495,104,111
2495,104,113
2495,108,111
2495,108,235
2495,111,235
2495,115,203
2495,115,214
2495,130,209
2495,130,211
2495,133,220
2495,149,230
2495,170,228
2495,170,234
2495,171,202
2495,175,204
2495,177,220
2495,201,232
2496,2,94
2496,6,48
2496,8,15
2496,8,98
2496,8,99
2496,15,99
2496,25,179
2496,26,41
2496,30,34
2496,47,97
2496,48,235
2496,53,97
2496,56,197
2496,61,99
2496,68,82
2496,68,202
2496,68,220
2496,68,228
2496,78,83
2496,78,122
2496,80,87
2496,82,228
2496,83,162
2496,90,211
2496,98,99
2496,104,108
2496,104,111
2496,104,113
2496,108,111
2496,108,113
2496,108,235
2496,111,235
2496,115,214
2496,131,132
2496,133,177
2496,148,237
2496,158,170
2496,162,210
2496,163,176
2496,170,220
2496,171,202
2496,175,204
2496,197,234
2496,222,241
2497,2,94
2497,8,15
2497,8,99
2497,13,16
2497,13,97
2497,13,200
2497,16,98
2497,16,112
2497,25,179
2497,26,41
2497,35,114
2497,36,52
2497,41,70
2497,48,235
2497,53,97
2497,54,160
2497,55,56
2497,55,78
2497,55,202
2497,56,197
2497,56,210
2497,68,82
2497,68,228
2497,78,177
2497,78,234
2497,80,87
2497,82,228
2497,83,88
2497,88,237
2497,90,211
2497,97,200
2497,98,99
2497,108,111
2497,108,113
2497,111,235
2497,115,214
2497,133,177
2497,148,194
2497,149,230
2497,149,241
2497,197,210
2497,222,241
2498,8,15
2498,13,97
2498,35,114
2498,36,52
2498,54,160
2498,58,68
2498,58,116
2498,68,82
2498,68,228
2498,82,228
2498,97,200
2498,98,193
2498,108,111
2498,108,113
2498,115,203
2498,119,214
2498,133,177
2498,148,194
2498,149,175
2498,149,223
2498,149,230
2498,171,202
2498,197,210
2498,222,241
2499,6,48
2499,8,15
2499,8,99
2499,13,16
2499,13,97
2499,16,112
2499,23,25
2499,48,104
2499,55,170
2499,56,158
2499,56,210
2499,56,234
2499,58,68
2499,58,82
2499,58,168
2499,62,132
2499,62,148
2499,62,194
2499,68,82
2499,68,228
2499,78,122
2499,78,220
2499,82,228
2499,83,237
2499,98,99
2499,98,193
2499,104,108
2499,104,111
2499,104,113
2499,108,111
2499,108,113
2499,108,235
2499,111,235
2499,115,203
2499,115,214
2499,118,148
2499,119,203
2499,119,214
2499,122,220
2499,132,194
2499,133,177
2499,136,179
2499,148,194
2499,149,175
2499,158,170
2499,158,177
2499,158,201
2499,209,223
2499,209,227
2499,222,241
2500,6,48
2500,8,15
2500,11,34
2500,13,16
2500,13,97
2500,15,61
2500,36,160
2500,47,97
2500,47,200
2500,48,108
2500,55,197
2500,56,210
2500,62,132
2500,62,210
2500,68,228
2500,72,237
2500,82,163
2500,82,228
2500,83,237
2500,97,200
2500,98,99
2500,98,112
2500,99,112
2500,104,108
2500,104,111
2500,104,113
2500,108,235
2500,111,235
2500,116,118
2500,116,163
2500,131,132
2500,133,177
2500,149,230
2500,193,198
2500,201,232
2500,222,241
2501,6,48
2501,6,160
2501,8,15
2501,8,99
2501,11,34
2501,13,97
2501,15,61
2501,19,179
2501,47,97
2501,47,200
2501,48,160
2501,55,220
2501,56,58
2501,56,210
2501,58,210
2501,62,82
2501,68,82
2501,68,168
2501,68,194
2501,68,228
2501,72,163
2501,78,122
2501,80,227
2501,82,168
2501,83,237
2501,87,181
2501,87,227
2501,88,148
2501,97,200
2501,98,99
2501,104,111
2501,104,113
2501,111,235
2501,115,203
2501,115,214
2501,118,163
2501,118,211
2501,122,232
2501,124,234
2501,131,148
2501,149,230
2501,163,168
2501,222,241
2502,6,48
2502,6,160
2502,8,15
2502,11,34
2502,13,16
2502,13,97
2502,15,61
2502,16,112
2502,19,179
2502,25,179
2502,48,160
2502,48,235
2502,51,214
2502,55,158
2502,55,170
2502,55,197
2502,56,58
2502,56,210
2502,58,210
2502,61,112
2502,62,68
2502,62,228
2502,68,194
2502,80,227
2502,82,228
2502,83,220
2502,83,237
2502,90,211
2502,98,99
2502,98,112
2502,104,108
2502,104,111
2502,104,235
2502,108,113
2502,108,235
2502,111,235
2502,118,209
2502,131,148
2502,149,230
2502,160,219
2502,162,220
2502,177,197
2502,222,241
2503,2,94
2503,8,15
2503,16,98
2503,16,99
2503,16,112
2503,16,200
2503,25,179
2503,48,235
2503,53,97
2503,55,72
2503,56,58
2503,56,210
2503,58,210
2503,62,68
2503,62,194
2503,68,82
2503,68,194
2503,68,228
2503,78,162
2503,78,220
2503,80,204
2503,82,228
2503,90,209
2503,97,200
2503,104,108
2503,104,111
2503,104,113
2503,108,113
2503,108,235
2503,112,200
2503,115,214
2503,116,118
2503,122,237
2503,133,177
2503,149,230
2503,154,157
2503,154,204
2503,170,177
2503,170,197
2503,201,232
2503,209,223
2503,222,241
2504,2,94
2504,6,48
2504,8,15
2504,13,16
2504,13,97
2504,16,112
2504,16,200
2504,23,179
2504,36,160
2504,47,97
2504,48,235
2504,51,214
2504,53,97
2504,56,58
2504,56,210
2504,58,210
2504,62,131
2504,62,194
2504,68,82
2504,68,148
2504,68,228
2504,78,220
2504,82,228
2504,97,200
2504,98,99
2504,108,113
2504,108,235
2504,115,214
2504,116,118
2504,116,211
2504,118,211
2504,131,148
2504,148,228
2504,149,230
2504,171,202
2504,175,220
2504,175,234
2504,201,232
2504,220,234
2504,222,241
2505,2,94
2505,6,48
2505,8,15
2505,13,16
2505,16,200
2505,19,179
2505,33,115
2505,35,114
2505,36,160
2505,48,160
2505,48,235
2505,53,97
2505,54,198
2505,55,158
2505,55,220
2505,56,58
2505,56,210
2505,58,210
2505,62,148
2505,62,194
2505,78,220
2505,78,234
2505,80,227
2505,82,131
2505,97,200
2505,98,99
2505,104,108
2505,108,111
2505,108,113
2505,108,235
2505,111,235
2505,115,214
2505,119,214
2505,122,220
2505,122,237
2505,131,148
2505,131,194
2505,133,177
2505,149,230
2505,171,202
2505,209,223
2505,222,241
2506,2,94
2506,6,48
2506,8,15
2506,13,16
2506,16,99
2506,16,112
2506,19,179
2506,35,114
2506,47,200
2506,51,203
2506,54,198
2506,55,158
2506,56,58
2506,56,210
2506,58,210
2506,65,211
2506,68,82
2506,68,228
2506,80,162
2506,83,234
2506,90,211
2506,104,108
2506,104,111
2506,104,113
2506,108,111
2506,108,113
2506,111,235
2506,115,214
2506,118,197
2506,119,214
2506,122,234
2506,124,234
2506,131,148
2506,131,163
2506,131,194
2506,133,177
2506,149,230
2506,154,181
2506,171,202
2506,177,201
2506,201,232
2506,222,241
2507,2,94
2507,8,15
2507,13,97
2507,15,61
2507,16,112
2507,16,193
2507,35,114
2507,47,97
2507,48,108
2507,54,198
2507,55,122
2507,55,158
2507,55,177
2507,56,210
2507,58,131
2507,58,148
2507,65,211
2507,68,82
2507,68,228
2507,78,234
2507,82,228
2507,90,211
2507,97,200
2507,98,99
2507,98,193
2507,104,108
2507,104,111
2507,104,235
2507,108,113
2507,111,113
2507,111,235
2507,112,200
2507,119,214
2507,131,148
2507,149,230
2507,158,170
2507,162,234
2507,170,177
2507,222,241
